년,월,일,요일,주중_주말,관람객수(명),코로나 구분,,전시명,전시시작일,전시종료일,관람객 수(명),가격(원)
2017,3,1,수,평일,16549,Pre-코로나,,Habsburg 600,2022-10-25,2023-03-15,328961,"17,500"
2017,3,2,목,평일,3937,Pre-코로나,,Vienna 1900,2024-11-30,2025-03-03,252547,"18,500"
2017,3,3,금,평일,3469,Pre-코로나,,Stupas,2023-12-22,2024-04-14,64552,"10,000"
2017,3,4,토,주말,14832,Pre-코로나,,Indian,2024-06-18,2024-10-09,41506,"10,000"
2017,3,5,일,주말,11862,Pre-코로나,,,,,,
2017,3,6,월,평일,2493,Pre-코로나,,,,,,
2017,3,7,화,평일,3249,Pre-코로나,,,,,,
2017,3,8,수,평일,3775,Pre-코로나,,,,,,
2017,3,9,목,평일,3291,Pre-코로나,,,,,,
2017,3,10,금,평일,3558,Pre-코로나,,,,,,
2017,3,11,토,주말,16086,Pre-코로나,,,,,,
2017,3,12,일,주말,14379,Pre-코로나,,,,,,
2017,3,13,월,평일,2661,Pre-코로나,,,,,,
2017,3,14,화,평일,3594,Pre-코로나,,,,,,
2017,3,15,수,평일,4707,Pre-코로나,,,,,,
2017,3,16,목,평일,3733,Pre-코로나,,,,,,
2017,3,17,금,평일,3804,Pre-코로나,,,,,,
2017,3,18,토,주말,19072,Pre-코로나,,,,,,
2017,3,19,일,주말,15113,Pre-코로나,,,,,,
2017,3,20,월,평일,3064,Pre-코로나,,,,,,
2017,3,21,화,평일,4076,Pre-코로나,,,,,,
2017,3,22,수,평일,4976,Pre-코로나,,,,,,
2017,3,23,목,평일,4476,Pre-코로나,,,,,,
2017,3,24,금,평일,6309,Pre-코로나,,,,,,
2017,3,25,토,주말,18753,Pre-코로나,,,,,,
2017,3,26,일,주말,16578,Pre-코로나,,,,,,
2017,3,27,월,평일,3604,Pre-코로나,,,,,,
2017,3,28,화,평일,4717,Pre-코로나,,,,,,
2017,3,29,수,평일,12469,Pre-코로나,,,,,,
2017,3,30,목,평일,5870,Pre-코로나,,,,,,
2017,3,31,금,평일,5654,Pre-코로나,,,,,,
2017,4,1,토,주말,17559,Pre-코로나,,,,,,
2017,4,2,일,주말,15101,Pre-코로나,,,,,,
2017,4,3,월,평일,3809,Pre-코로나,,,,,,
2017,4,4,화,평일,6633,Pre-코로나,,,,,,
2017,4,5,수,평일,9748,Pre-코로나,,,,,,
2017,4,6,목,평일,7691,Pre-코로나,,,,,,
2017,4,7,금,평일,7914,Pre-코로나,,,,,,
2017,4,8,토,주말,17117,Pre-코로나,,,,,,
2017,4,9,일,주말,15930,Pre-코로나,,,,,,
2017,4,10,월,평일,3101,Pre-코로나,,,,,,
2017,4,11,화,평일,5617,Pre-코로나,,,,,,
2017,4,12,수,평일,6663,Pre-코로나,,,,,,
2017,4,13,목,평일,6664,Pre-코로나,,,,,,
2017,4,14,금,평일,6228,Pre-코로나,,,,,,
2017,4,15,토,주말,9533,Pre-코로나,,,,,,
2017,4,16,일,주말,5802,Pre-코로나,,,,,,
2017,4,17,월,평일,3653,Pre-코로나,,,,,,
2017,4,18,화,평일,6898,Pre-코로나,,,,,,
2017,4,19,수,평일,7819,Pre-코로나,,,,,,
2017,4,20,목,평일,8860,Pre-코로나,,,,,,
2017,4,21,금,평일,5172,Pre-코로나,,,,,,
2017,4,22,토,주말,7660,Pre-코로나,,,,,,
2017,4,23,일,주말,6876,Pre-코로나,,,,,,
2017,4,24,월,평일,4341,Pre-코로나,,,,,,
2017,4,25,화,평일,6699,Pre-코로나,,,,,,
2017,4,26,수,평일,9945,Pre-코로나,,,,,,
2017,4,27,목,평일,9402,Pre-코로나,,,,,,
2017,4,28,금,평일,8113,Pre-코로나,,,,,,
2017,4,29,토,주말,8951,Pre-코로나,,,,,,
2017,4,30,일,주말,7302,Pre-코로나,,,,,,
2017,5,1,월,평일,10305,Pre-코로나,,,,,,
2017,5,2,화,평일,5912,Pre-코로나,,,,,,
2017,5,3,수,평일,11565,Pre-코로나,,,,,,
2017,5,4,목,평일,9930,Pre-코로나,,,,,,
2017,5,5,금,평일,24262,Pre-코로나,,,,,,
2017,5,6,토,주말,11188,Pre-코로나,,,,,,
2017,5,7,일,주말,7061,Pre-코로나,,,,,,
2017,5,8,월,평일,3772,Pre-코로나,,,,,,
2017,5,9,화,평일,7828,Pre-코로나,,,,,,
2017,5,10,수,평일,7456,Pre-코로나,,,,,,
2017,5,11,목,평일,8824,Pre-코로나,,,,,,
2017,5,12,금,평일,7750,Pre-코로나,,,,,,
2017,5,13,토,주말,10524,Pre-코로나,,,,,,
2017,5,14,일,주말,9359,Pre-코로나,,,,,,
2017,5,15,월,평일,5386,Pre-코로나,,,,,,
2017,5,16,화,평일,8193,Pre-코로나,,,,,,
2017,5,17,수,평일,8093,Pre-코로나,,,,,,
2017,5,18,목,평일,7730,Pre-코로나,,,,,,
2017,5,19,금,평일,8530,Pre-코로나,,,,,,
2017,5,20,토,주말,12953,Pre-코로나,,,,,,
2017,5,21,일,주말,9674,Pre-코로나,,,,,,
2017,5,22,월,평일,4090,Pre-코로나,,,,,,
2017,5,23,화,평일,5949,Pre-코로나,,,,,,
2017,5,24,수,평일,8942,Pre-코로나,,,,,,
2017,5,25,목,평일,7963,Pre-코로나,,,,,,
2017,5,26,금,평일,5474,Pre-코로나,,,,,,
2017,5,27,토,주말,10529,Pre-코로나,,,,,,
2017,5,28,일,주말,9211,Pre-코로나,,,,,,
2017,5,29,월,평일,5027,Pre-코로나,,,,,,
2017,5,30,화,평일,5487,Pre-코로나,,,,,,
2017,5,31,수,평일,10186,Pre-코로나,,,,,,
2017,6,1,목,평일,6097,Pre-코로나,,,,,,
2017,6,2,금,평일,6139,Pre-코로나,,,,,,
2017,6,3,토,주말,11293,Pre-코로나,,,,,,
2017,6,4,일,주말,10029,Pre-코로나,,,,,,
2017,6,5,월,평일,6208,Pre-코로나,,,,,,
2017,6,6,화,평일,13887,Pre-코로나,,,,,,
2017,6,7,수,평일,5785,Pre-코로나,,,,,,
2017,6,8,목,평일,4771,Pre-코로나,,,,,,
2017,6,9,금,평일,5286,Pre-코로나,,,,,,
2017,6,10,토,주말,12373,Pre-코로나,,,,,,
2017,6,11,일,주말,10240,Pre-코로나,,,,,,
2017,6,12,월,평일,3065,Pre-코로나,,,,,,
2017,6,13,화,평일,5500,Pre-코로나,,,,,,
2017,6,14,수,평일,6311,Pre-코로나,,,,,,
2017,6,15,목,평일,5295,Pre-코로나,,,,,,
2017,6,16,금,평일,5006,Pre-코로나,,,,,,
2017,6,17,토,주말,12531,Pre-코로나,,,,,,
2017,6,18,일,주말,10025,Pre-코로나,,,,,,
2017,6,19,월,평일,3486,Pre-코로나,,,,,,
2017,6,20,화,평일,5813,Pre-코로나,,,,,,
2017,6,21,수,평일,6585,Pre-코로나,,,,,,
2017,6,22,목,평일,4776,Pre-코로나,,,,,,
2017,6,23,금,평일,6248,Pre-코로나,,,,,,
2017,6,24,토,주말,15103,Pre-코로나,,,,,,
2017,6,25,일,주말,12089,Pre-코로나,,,,,,
2017,6,26,월,평일,3711,Pre-코로나,,,,,,
2017,6,27,화,평일,4057,Pre-코로나,,,,,,
2017,6,28,수,평일,8175,Pre-코로나,,,,,,
2017,6,29,목,평일,4788,Pre-코로나,,,,,,
2017,6,30,금,평일,4889,Pre-코로나,,,,,,
2017,7,1,토,주말,11659,Pre-코로나,,,,,,
2017,7,2,일,주말,10893,Pre-코로나,,,,,,
2017,7,3,월,평일,3018,Pre-코로나,,,,,,
2017,7,4,화,평일,5022,Pre-코로나,,,,,,
2017,7,5,수,평일,6693,Pre-코로나,,,,,,
2017,7,6,목,평일,5420,Pre-코로나,,,,,,
2017,7,7,금,평일,5894,Pre-코로나,,,,,,
2017,7,8,토,주말,16326,Pre-코로나,,,,,,
2017,7,9,일,주말,15029,Pre-코로나,,,,,,
2017,7,10,월,평일,3351,Pre-코로나,,,,,,
2017,7,11,화,평일,5540,Pre-코로나,,,,,,
2017,7,12,수,평일,6388,Pre-코로나,,,,,,
2017,7,13,목,평일,5863,Pre-코로나,,,,,,
2017,7,14,금,평일,6865,Pre-코로나,,,,,,
2017,7,15,토,주말,17652,Pre-코로나,,,,,,
2017,7,16,일,주말,14244,Pre-코로나,,,,,,
2017,7,17,월,평일,3962,Pre-코로나,,,,,,
2017,7,18,화,평일,5010,Pre-코로나,,,,,,
2017,7,19,수,평일,6443,Pre-코로나,,,,,,
2017,7,20,목,평일,6583,Pre-코로나,,,,,,
2017,7,21,금,평일,6100,Pre-코로나,,,,,,
2017,7,22,토,주말,16950,Pre-코로나,,,,,,
2017,7,23,일,주말,14072,Pre-코로나,,,,,,
2017,7,24,월,평일,5515,Pre-코로나,,,,,,
2017,7,25,화,평일,8604,Pre-코로나,,,,,,
2017,7,26,수,평일,13132,Pre-코로나,,,,,,
2017,7,27,목,평일,10141,Pre-코로나,,,,,,
2017,7,28,금,평일,11565,Pre-코로나,,,,,,
2017,7,29,토,주말,18113,Pre-코로나,,,,,,
2017,7,30,일,주말,18231,Pre-코로나,,,,,,
2017,7,31,월,평일,15239,Pre-코로나,,,,,,
2017,8,1,화,평일,20018,Pre-코로나,,,,,,
2017,8,2,수,평일,18840,Pre-코로나,,,,,,
2017,8,3,목,평일,18825,Pre-코로나,,,,,,
2017,8,4,금,평일,16622,Pre-코로나,,,,,,
2017,8,5,토,주말,24580,Pre-코로나,,,,,,
2017,8,6,일,주말,20731,Pre-코로나,,,,,,
2017,8,7,월,평일,9732,Pre-코로나,,,,,,
2017,8,8,화,평일,12761,Pre-코로나,,,,,,
2017,8,9,수,평일,13709,Pre-코로나,,,,,,
2017,8,10,목,평일,13148,Pre-코로나,,,,,,
2017,8,11,금,평일,13402,Pre-코로나,,,,,,
2017,8,12,토,주말,26434,Pre-코로나,,,,,,
2017,8,13,일,주말,21985,Pre-코로나,,,,,,
2017,8,14,월,평일,13204,Pre-코로나,,,,,,
2017,8,15,화,평일,28603,Pre-코로나,,,,,,
2017,8,16,수,평일,11112,Pre-코로나,,,,,,
2017,8,17,목,평일,10731,Pre-코로나,,,,,,
2017,8,18,금,평일,10665,Pre-코로나,,,,,,
2017,8,19,토,주말,20640,Pre-코로나,,,,,,
2017,8,20,일,주말,19354,Pre-코로나,,,,,,
2017,8,21,월,평일,7033,Pre-코로나,,,,,,
2017,8,22,화,평일,8888,Pre-코로나,,,,,,
2017,8,23,수,평일,7111,Pre-코로나,,,,,,
2017,8,24,목,평일,5968,Pre-코로나,,,,,,
2017,8,25,금,평일,7065,Pre-코로나,,,,,,
2017,8,26,토,주말,18580,Pre-코로나,,,,,,
2017,8,27,일,주말,14893,Pre-코로나,,,,,,
2017,8,28,월,평일,2866,Pre-코로나,,,,,,
2017,8,29,화,평일,3751,Pre-코로나,,,,,,
2017,8,30,수,평일,3862,Pre-코로나,,,,,,
2017,8,31,목,평일,3356,Pre-코로나,,,,,,
2017,9,1,금,평일,3352,Pre-코로나,,,,,,
2017,9,2,토,주말,8767,Pre-코로나,,,,,,
2017,9,3,일,주말,7475,Pre-코로나,,,,,,
2017,9,4,월,평일,3035,Pre-코로나,,,,,,
2017,9,5,화,평일,3791,Pre-코로나,,,,,,
2017,9,6,수,평일,3472,Pre-코로나,,,,,,
2017,9,7,목,평일,4464,Pre-코로나,,,,,,
2017,9,8,금,평일,3665,Pre-코로나,,,,,,
2017,9,9,토,주말,10038,Pre-코로나,,,,,,
2017,9,10,일,주말,7954,Pre-코로나,,,,,,
2017,9,11,월,평일,3614,Pre-코로나,,,,,,
2017,9,12,화,평일,4592,Pre-코로나,,,,,,
2017,9,13,수,평일,6326,Pre-코로나,,,,,,
2017,9,14,목,평일,5325,Pre-코로나,,,,,,
2017,9,15,금,평일,5153,Pre-코로나,,,,,,
2017,9,16,토,주말,9316,Pre-코로나,,,,,,
2017,9,17,일,주말,7141,Pre-코로나,,,,,,
2017,9,18,월,평일,4467,Pre-코로나,,,,,,
2017,9,19,화,평일,7271,Pre-코로나,,,,,,
2017,9,20,수,평일,8243,Pre-코로나,,,,,,
2017,9,21,목,평일,6995,Pre-코로나,,,,,,
2017,9,22,금,평일,8352,Pre-코로나,,,,,,
2017,9,23,토,주말,8201,Pre-코로나,,,,,,
2017,9,24,일,주말,7096,Pre-코로나,,,,,,
2017,9,25,월,평일,6618,Pre-코로나,,,,,,
2017,9,26,화,평일,8526,Pre-코로나,,,,,,
2017,9,27,수,평일,11805,Pre-코로나,,,,,,
2017,9,28,목,평일,7956,Pre-코로나,,,,,,
2017,9,29,금,평일,6070,Pre-코로나,,,,,,
2017,9,30,토,주말,8715,Pre-코로나,,,,,,
2017,10,1,일,주말,12311,Pre-코로나,,,,,,
2017,10,2,월,평일,10947,Pre-코로나,,,,,,
2017,10,3,화,평일,8682,Pre-코로나,,,,,,
2017,10,4,수,평일,34,Pre-코로나,,,,,,
2017,10,5,목,평일,17428,Pre-코로나,,,,,,
2017,10,6,금,평일,18338,Pre-코로나,,,,,,
2017,10,7,토,주말,14021,Pre-코로나,,,,,,
2017,10,8,일,주말,11154,Pre-코로나,,,,,,
2017,10,9,월,평일,11488,Pre-코로나,,,,,,
2017,10,10,화,평일,4648,Pre-코로나,,,,,,
2017,10,11,수,평일,8403,Pre-코로나,,,,,,
2017,10,12,목,평일,8458,Pre-코로나,,,,,,
2017,10,13,금,평일,6604,Pre-코로나,,,,,,
2017,10,14,토,주말,8997,Pre-코로나,,,,,,
2017,10,15,일,주말,7950,Pre-코로나,,,,,,
2017,10,16,월,평일,6087,Pre-코로나,,,,,,
2017,10,17,화,평일,7548,Pre-코로나,,,,,,
2017,10,18,수,평일,10081,Pre-코로나,,,,,,
2017,10,19,목,평일,8761,Pre-코로나,,,,,,
2017,10,20,금,평일,8406,Pre-코로나,,,,,,
2017,10,21,토,주말,9788,Pre-코로나,,,,,,
2017,10,22,일,주말,8843,Pre-코로나,,,,,,
2017,10,23,월,평일,5068,Pre-코로나,,,,,,
2017,10,24,화,평일,8406,Pre-코로나,,,,,,
2017,10,25,수,평일,9229,Pre-코로나,,,,,,
2017,10,26,목,평일,7776,Pre-코로나,,,,,,
2017,10,27,금,평일,9340,Pre-코로나,,,,,,
2017,10,28,토,주말,8906,Pre-코로나,,,,,,
2017,10,29,일,주말,8187,Pre-코로나,,,,,,
2017,10,30,월,평일,5934,Pre-코로나,,,,,,
2017,10,31,화,평일,6553,Pre-코로나,,,,,,
2017,11,1,수,평일,8259,Pre-코로나,,,,,,
2017,11,2,목,평일,7472,Pre-코로나,,,,,,
2017,11,3,금,평일,7355,Pre-코로나,,,,,,
2017,11,4,토,주말,10539,Pre-코로나,,,,,,
2017,11,5,일,주말,8637,Pre-코로나,,,,,,
2017,11,6,월,평일,2788,Pre-코로나,,,,,,
2017,11,7,화,평일,5753,Pre-코로나,,,,,,
2017,11,8,수,평일,6091,Pre-코로나,,,,,,
2017,11,9,목,평일,5628,Pre-코로나,,,,,,
2017,11,10,금,평일,6374,Pre-코로나,,,,,,
2017,11,11,토,주말,12282,Pre-코로나,,,,,,
2017,11,12,일,주말,9632,Pre-코로나,,,,,,
2017,11,13,월,평일,4209,Pre-코로나,,,,,,
2017,11,14,화,평일,6005,Pre-코로나,,,,,,
2017,11,15,수,평일,6646,Pre-코로나,,,,,,
2017,11,16,목,평일,5355,Pre-코로나,,,,,,
2017,11,17,금,평일,7457,Pre-코로나,,,,,,
2017,11,18,토,주말,15514,Pre-코로나,,,,,,
2017,11,19,일,주말,14099,Pre-코로나,,,,,,
2017,11,20,월,평일,5381,Pre-코로나,,,,,,
2017,11,21,화,평일,6598,Pre-코로나,,,,,,
2017,11,22,수,평일,8005,Pre-코로나,,,,,,
2017,11,23,목,평일,5707,Pre-코로나,,,,,,
2017,11,24,금,평일,7676,Pre-코로나,,,,,,
2017,11,25,토,주말,16095,Pre-코로나,,,,,,
2017,11,26,일,주말,14976,Pre-코로나,,,,,,
2017,11,27,월,평일,3599,Pre-코로나,,,,,,
2017,11,28,화,평일,4204,Pre-코로나,,,,,,
2017,11,29,수,평일,5268,Pre-코로나,,,,,,
2017,11,30,목,평일,2916,Pre-코로나,,,,,,
2017,12,1,금,평일,3914,Pre-코로나,,,,,,
2017,12,2,토,주말,9701,Pre-코로나,,,,,,
2017,12,3,일,주말,9826,Pre-코로나,,,,,,
2017,12,4,월,평일,3497,Pre-코로나,,,,,,
2017,12,5,화,평일,4761,Pre-코로나,,,,,,
2017,12,6,수,평일,5594,Pre-코로나,,,,,,
2017,12,7,목,평일,5250,Pre-코로나,,,,,,
2017,12,8,금,평일,7135,Pre-코로나,,,,,,
2017,12,9,토,주말,12370,Pre-코로나,,,,,,
2017,12,10,일,주말,10398,Pre-코로나,,,,,,
2017,12,11,월,평일,4661,Pre-코로나,,,,,,
2017,12,12,화,평일,4911,Pre-코로나,,,,,,
2017,12,13,수,평일,5888,Pre-코로나,,,,,,
2017,12,14,목,평일,5167,Pre-코로나,,,,,,
2017,12,15,금,평일,5996,Pre-코로나,,,,,,
2017,12,16,토,주말,11659,Pre-코로나,,,,,,
2017,12,17,일,주말,11489,Pre-코로나,,,,,,
2017,12,18,월,평일,4372,Pre-코로나,,,,,,
2017,12,19,화,평일,5145,Pre-코로나,,,,,,
2017,12,20,수,평일,6212,Pre-코로나,,,,,,
2017,12,21,목,평일,6469,Pre-코로나,,,,,,
2017,12,22,금,평일,6756,Pre-코로나,,,,,,
2017,12,23,토,주말,12993,Pre-코로나,,,,,,
2017,12,24,일,주말,15250,Pre-코로나,,,,,,
2017,12,25,월,평일,11531,Pre-코로나,,,,,,
2017,12,26,화,평일,6155,Pre-코로나,,,,,,
2017,12,27,수,평일,8520,Pre-코로나,,,,,,
2017,12,28,목,평일,8128,Pre-코로나,,,,,,
2017,12,29,금,평일,8097,Pre-코로나,,,,,,
2017,12,30,토,주말,13632,Pre-코로나,,,,,,
2017,12,31,일,주말,14007,Pre-코로나,,,,,,
2018,1,1,월,평일,0,Pre-코로나,,,,,,
2018,1,2,화,평일,9042,Pre-코로나,,,,,,
2018,1,3,수,평일,9516,Pre-코로나,,,,,,
2018,1,4,목,평일,8964,Pre-코로나,,,,,,
2018,1,5,금,평일,8027,Pre-코로나,,,,,,
2018,1,6,토,주말,15668,Pre-코로나,,,,,,
2018,1,7,일,주말,15028,Pre-코로나,,,,,,
2018,1,8,월,평일,6278,Pre-코로나,,,,,,
2018,1,9,화,평일,7930,Pre-코로나,,,,,,
2018,1,10,수,평일,6806,Pre-코로나,,,,,,
2018,1,11,목,평일,7156,Pre-코로나,,,,,,
2018,1,12,금,평일,6782,Pre-코로나,,,,,,
2018,1,13,토,주말,16203,Pre-코로나,,,,,,
2018,1,14,일,주말,15308,Pre-코로나,,,,,,
2018,1,15,월,평일,5182,Pre-코로나,,,,,,
2018,1,16,화,평일,7432,Pre-코로나,,,,,,
2018,1,17,수,평일,7792,Pre-코로나,,,,,,
2018,1,18,목,평일,7425,Pre-코로나,,,,,,
2018,1,19,금,평일,8171,Pre-코로나,,,,,,
2018,1,20,토,주말,17717,Pre-코로나,,,,,,
2018,1,21,일,주말,16109,Pre-코로나,,,,,,
2018,1,22,월,평일,5964,Pre-코로나,,,,,,
2018,1,23,화,평일,6478,Pre-코로나,,,,,,
2018,1,24,수,평일,5798,Pre-코로나,,,,,,
2018,1,25,목,평일,5725,Pre-코로나,,,,,,
2018,1,26,금,평일,5250,Pre-코로나,,,,,,
2018,1,27,토,주말,16645,Pre-코로나,,,,,,
2018,1,28,일,주말,15490,Pre-코로나,,,,,,
2018,1,29,월,평일,4940,Pre-코로나,,,,,,
2018,1,30,화,평일,7085,Pre-코로나,,,,,,
2018,1,31,수,평일,9735,Pre-코로나,,,,,,
2018,2,1,목,평일,5454,Pre-코로나,,,,,,
2018,2,2,금,평일,5603,Pre-코로나,,,,,,
2018,2,3,토,주말,16506,Pre-코로나,,,,,,
2018,2,4,일,주말,14383,Pre-코로나,,,,,,
2018,2,5,월,평일,3316,Pre-코로나,,,,,,
2018,2,6,화,평일,6248,Pre-코로나,,,,,,
2018,2,7,수,평일,6723,Pre-코로나,,,,,,
2018,2,8,목,평일,5507,Pre-코로나,,,,,,
2018,2,9,금,평일,5275,Pre-코로나,,,,,,
2018,2,10,토,주말,16182,Pre-코로나,,,,,,
2018,2,11,일,주말,13888,Pre-코로나,,,,,,
2018,2,12,월,평일,4863,Pre-코로나,,,,,,
2018,2,13,화,평일,5667,Pre-코로나,,,,,,
2018,2,14,수,평일,6291,Pre-코로나,,,,,,
2018,2,15,목,평일,9887,Pre-코로나,,,,,,
2018,2,16,금,평일,106,Pre-코로나,,,,,,
2018,2,17,토,주말,17505,Pre-코로나,,,,,,
2018,2,18,일,주말,12061,Pre-코로나,,,,,,
2018,2,19,월,평일,5602,Pre-코로나,,,,,,
2018,2,20,화,평일,8105,Pre-코로나,,,,,,
2018,2,21,수,평일,9649,Pre-코로나,,,,,,
2018,2,22,목,평일,8668,Pre-코로나,,,,,,
2018,2,23,금,평일,9619,Pre-코로나,,,,,,
2018,2,24,토,주말,16699,Pre-코로나,,,,,,
2018,2,25,일,주말,13609,Pre-코로나,,,,,,
2018,2,26,월,평일,7369,Pre-코로나,,,,,,
2018,2,27,화,평일,10681,Pre-코로나,,,,,,
2018,2,28,수,평일,11814,Pre-코로나,,,,,,
2018,3,1,목,평일,13367,Pre-코로나,,,,,,
2018,3,2,금,평일,5772,Pre-코로나,,,,,,
2018,3,3,토,주말,14426,Pre-코로나,,,,,,
2018,3,4,일,주말,11255,Pre-코로나,,,,,,
2018,3,5,월,평일,2302,Pre-코로나,,,,,,
2018,3,6,화,평일,2711,Pre-코로나,,,,,,
2018,3,7,수,평일,4760,Pre-코로나,,,,,,
2018,3,8,목,평일,4526,Pre-코로나,,,,,,
2018,3,9,금,평일,3010,Pre-코로나,,,,,,
2018,3,10,토,주말,9113,Pre-코로나,,,,,,
2018,3,11,일,주말,7573,Pre-코로나,,,,,,
2018,3,12,월,평일,1504,Pre-코로나,,,,,,
2018,3,13,화,평일,2488,Pre-코로나,,,,,,
2018,3,14,수,평일,3897,Pre-코로나,,,,,,
2018,3,15,목,평일,2630,Pre-코로나,,,,,,
2018,3,16,금,평일,2520,Pre-코로나,,,,,,
2018,3,17,토,주말,9560,Pre-코로나,,,,,,
2018,3,18,일,주말,7426,Pre-코로나,,,,,,
2018,3,19,월,평일,1828,Pre-코로나,,,,,,
2018,3,20,화,평일,2522,Pre-코로나,,,,,,
2018,3,21,수,평일,3357,Pre-코로나,,,,,,
2018,3,22,목,평일,3069,Pre-코로나,,,,,,
2018,3,23,금,평일,2871,Pre-코로나,,,,,,
2018,3,24,토,주말,8406,Pre-코로나,,,,,,
2018,3,25,일,주말,7758,Pre-코로나,,,,,,
2018,3,26,월,평일,2150,Pre-코로나,,,,,,
2018,3,27,화,평일,3017,Pre-코로나,,,,,,
2018,3,28,수,평일,6128,Pre-코로나,,,,,,
2018,3,29,목,평일,3381,Pre-코로나,,,,,,
2018,3,30,금,평일,3940,Pre-코로나,,,,,,
2018,3,31,토,주말,8382,Pre-코로나,,,,,,
2018,4,1,일,주말,5930,Pre-코로나,,,,,,
2018,4,2,월,평일,1282,Pre-코로나,,,,,,
2018,4,3,화,평일,3166,Pre-코로나,,,,,,
2018,4,4,수,평일,5417,Pre-코로나,,,,,,
2018,4,5,목,평일,5370,Pre-코로나,,,,,,
2018,4,6,금,평일,4772,Pre-코로나,,,,,,
2018,4,7,토,주말,9034,Pre-코로나,,,,,,
2018,4,8,일,주말,6856,Pre-코로나,,,,,,
2018,4,9,월,평일,4124,Pre-코로나,,,,,,
2018,4,10,화,평일,3842,Pre-코로나,,,,,,
2018,4,11,수,평일,6991,Pre-코로나,,,,,,
2018,4,12,목,평일,5602,Pre-코로나,,,,,,
2018,4,13,금,평일,5132,Pre-코로나,,,,,,
2018,4,14,토,주말,11033,Pre-코로나,,,,,,
2018,4,15,일,주말,8890,Pre-코로나,,,,,,
2018,4,16,월,평일,1820,Pre-코로나,,,,,,
2018,4,17,화,평일,2920,Pre-코로나,,,,,,
2018,4,18,수,평일,4848,Pre-코로나,,,,,,
2018,4,19,목,평일,8747,Pre-코로나,,,,,,
2018,4,20,금,평일,3158,Pre-코로나,,,,,,
2018,4,21,토,주말,6011,Pre-코로나,,,,,,
2018,4,22,일,주말,5512,Pre-코로나,,,,,,
2018,4,23,월,평일,3799,Pre-코로나,,,,,,
2018,4,24,화,평일,4307,Pre-코로나,,,,,,
2018,4,25,수,평일,5483,Pre-코로나,,,,,,
2018,4,26,목,평일,4339,Pre-코로나,,,,,,
2018,4,27,금,평일,5829,Pre-코로나,,,,,,
2018,4,28,토,주말,8372,Pre-코로나,,,,,,
2018,4,29,일,주말,6122,Pre-코로나,,,,,,
2018,4,30,월,평일,5643,Pre-코로나,,,,,,
2018,5,1,화,평일,10824,Pre-코로나,,,,,,
2018,5,2,수,평일,8495,Pre-코로나,,,,,,
2018,5,3,목,평일,5050,Pre-코로나,,,,,,
2018,5,4,금,평일,5742,Pre-코로나,,,,,,
2018,5,5,토,주말,10955,Pre-코로나,,,,,,
2018,5,6,일,주말,10598,Pre-코로나,,,,,,
2018,5,7,월,평일,7765,Pre-코로나,,,,,,
2018,5,8,화,평일,4614,Pre-코로나,,,,,,
2018,5,9,수,평일,7956,Pre-코로나,,,,,,
2018,5,10,목,평일,5333,Pre-코로나,,,,,,
2018,5,11,금,평일,5762,Pre-코로나,,,,,,
2018,5,12,토,주말,10207,Pre-코로나,,,,,,
2018,5,13,일,주말,7188,Pre-코로나,,,,,,
2018,5,14,월,평일,4659,Pre-코로나,,,,,,
2018,5,15,화,평일,19179,Pre-코로나,,,,,,
2018,5,16,수,평일,8922,Pre-코로나,,,,,,
2018,5,17,목,평일,8392,Pre-코로나,,,,,,
2018,5,18,금,평일,17734,Pre-코로나,,,,,,
2018,5,19,토,주말,29815,Pre-코로나,,,,,,
2018,5,20,일,주말,30229,Pre-코로나,,,,,,
2018,5,21,월,평일,10028,Pre-코로나,,,,,,
2018,5,22,화,평일,12183,Pre-코로나,,,,,,
2018,5,23,수,평일,8137,Pre-코로나,,,,,,
2018,5,24,목,평일,5388,Pre-코로나,,,,,,
2018,5,25,금,평일,6116,Pre-코로나,,,,,,
2018,5,26,토,주말,13082,Pre-코로나,,,,,,
2018,5,27,일,주말,11245,Pre-코로나,,,,,,
2018,5,28,월,평일,5436,Pre-코로나,,,,,,
2018,5,29,화,평일,6633,Pre-코로나,,,,,,
2018,5,30,수,평일,9015,Pre-코로나,,,,,,
2018,5,31,목,평일,5207,Pre-코로나,,,,,,
2018,6,1,금,평일,4701,Pre-코로나,,,,,,
2018,6,2,토,주말,13404,Pre-코로나,,,,,,
2018,6,3,일,주말,9741,Pre-코로나,,,,,,
2018,6,4,월,평일,4103,Pre-코로나,,,,,,
2018,6,5,화,평일,6605,Pre-코로나,,,,,,
